2.262242432745411e-11 [[(-36.330635988821754, 16.0405065113001, -10, 10), 9.94171004448981, 1.98, (25.085053213928, -32.884125131707876, -10, 10), -34.79376990487797], [(25.085053213928, -32.884125131707876, -10, 10), 4.728702921139113, 1.98, (-10.273294356825302, 46.642001872163064, -10, 10), -4.624584942905692], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
3.66336579564767e-10 [[(-38.81026238131474, 22.88707652288029, -10, 10), 5.236354641023328, 1.98, (-34.01994239865945, -19.04692872096505, -10, 10), -21.75658426924814], [(-34.01994239865945, -19.04692872096505, -10, 10), 9.98592656835382, 1.98, (38.343734804846974, 24.69741205685233, -10, 10), -34.83074127673706], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
8.234546921052855e-08 [[(36.58049058241263, 31.65813593616793, -10, 10), 2.1991455875873958, 1.98, (-22.527127606618112, -16.670412722334227, -10, 10), -2.2248925049979746], [(-22.527127606618112, -16.670412722334227, -10, 10), 8.517546972537955, 1.98, (40.55685260681242, -23.41664690795513, -10, 10), -32.62810571317836], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.2534677604147936e-06 [[(-22.318306944057674, -17.651060713873136, -10, 10), 9.094728331728492, 1.98, (45.64883424437812, 22.482351695968916, -10, 10), -32.03432054279885], [(45.64883424437812, 22.482351695968916, -10, 10), 0.7270783792486074, 1.98, (11.571291841557318, -40.69086580636777, -10, 10), -6.240119008023791], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.940873886536579e-06 [[(-47.21879022576607, 24.975393453667436, -10, 10), 8.904903041232053, 1.98, (-34.05408438543729, 27.06194440816897, -10, 10), -18.47436877990388], [(-34.05408438543729, 27.06194440816897, -10, 10), 9.286372245506067, 1.98, (37.37379866138042, -19.165723867116778, -10, 10), -33.06511690353365], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
5.415613714869037e-06 [[(-36.29027581247088, -18.169672615803233, -10, 10), 6.957146299153951, 1.98, (-25.980964603320622, 47.749041796322444, -10, 10), -24.79289252226744], [(-25.980964603320622, 47.749041796322444, -10, 10), 9.439218551760831, 1.98, (32.4202551248823, 21.726979459860107, -10, 10), -35.1817924162886], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.9439205490716682e-05 [[(-11.491609718140394, 13.19598982194825, -10, 10), 5.987270748775759, 1.98, (-33.29070687558473, 43.69647094242991, -10, 10), -15.827206539350108], [(-33.29070687558473, 43.69647094242991, -10, 10), 7.595976231357638, 1.98, (46.68327712190955, 20.237807973598155, -10, 10), -32.28141400805597], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.0001277217859965081 [[(-8.689693258568587, -19.039704883123232, -10, 10), 4.100699646212926, 1.98, (3.0305515465112842, -11.120431539923281, -10, 10), -24.929968609165467], [(3.0305515465112842, -11.120431539923281, -10, 10), 5.65619335550963, 1.98, (45.337814296368286, 19.249658855777398, -10, 10), -34.862650525087226], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.0001824294279317844 [[(4.095744466085183, -40.66096810630459, -10, 10), 9.162995136379505, 1.98, (-19.014129601640782, -20.79532012727343, -10, 10), -6.144073133646182], [(-19.014129601640782, -20.79532012727343, -10, 10), 9.11804608818263, 1.98, (26.45719620699224, -16.301078791843125, -10, 10), -33.740655709267095], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.0002367481556109873 [[(-30.061750733622617, -23.158129248307656, -10, 10), 9.21288633305949, 1.98, (40.95557943652294, 44.66248615633778, -10, 10), -30.846382819339926], [(40.95557943652294, 44.66248615633778, -10, 10), 3.2675915128191324, 1.98, (44.28867537750818, 23.527934761637713, -10, 10), -38.022822438339304], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
