0.3447518022931818 [[(12.200258670860931, -49.83913423388764, -10, 10), 4.583213855518638, 1.98, (-6.655105282773654, -27.286719817315475, -10, 10), -25.161395205994676], [(-6.1573857972356265, 10.711762765148114, -10, 10), 7.988451692220568, 1.98, (-1.6100448229483866, 18.81902013993769, -10, 10), -38.79048533937092], [(4.881985068429328, 43.278550000978214, -10, 10), 6.570556401038335, 1.98, (10.862363889151784, -41.34350872106561, -10, 10), -13.468440679186994], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.3541352133427012 [[(-34.561581500504666, 46.94401448510283, -10, 10), 1.7590134919511557, 1.98, (10.346291891254122, -23.76709467337127, -10, 10), -34.95195049564328], [(29.605420164954666, -16.54603084353523, -10, 10), 2.1787776219692745, 1.98, (27.762576418985894, -46.652914665039624, -10, 10), -12.439102219470602], [(-45.829280250586756, 21.548183709195435, -10, 10), 6.129622803554775, 1.98, (30.91672559949117, 49.792027819400275, -10, 10), -26.285465722067258], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.3598089252265635 [[(-35.6707460103295, 28.98811857924337, -10, 10), 6.210374022977431, 1.98, (15.152759893049783, -48.449347739331635, -10, 10), -7.137509341487713], [(44.07998231196469, -12.330497600991453, -10, 10), 1.368858488456266, 1.98, (-8.447919378716428, -46.5900437690035, -10, 10), -13.43267914148081], [(-12.778104576059658, 18.377803782613444, -10, 10), 9.848085946046512, 1.98, (45.389765955813175, -26.831513454863366, -10, 10), -37.13070008608678], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.35999552053829725 [[(-2.995249807250089, 10.087277335679213, -10, 10), 5.020149977027519, 1.98, (37.890930520433145, 41.73769984586162, -10, 10), -38.18718783085401], [(6.736876203505993, -13.96980241530683, -10, 10), 5.142147538468347, 1.98, (-27.7625029655472, -21.44939026023678, -10, 10), -14.431818622943727], [(-14.659676793860331, 40.09329549533198, -10, 10), 7.8233339143773195, 1.98, (44.56154902792685, -34.855437417416, -10, 10), -23.621997704135588], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.36281916441711254 [[(-12.20765372430681, 16.07455929653675, -10, 10), 7.007675621318928, 1.98, (47.680444810800374, 35.259402370985846, -10, 10), -36.65484104815238], [(2.842633843223441, 29.620736600912245, -10, 10), 1.0172706359747252, 1.98, (-19.192981073558656, 45.96017012982364, -10, 10), -25.35699313764861], [(41.80332101144113, 28.245619187771233, -10, 10), 3.4465344556161637, 1.98, (-47.8444816334128, 45.539567557028384, -10, 10), -10.687629011114117], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.3974532721250286 [[(-17.089530572357926, 43.653427327768476, -10, 10), 5.734413487333654, 1.98, (3.725270550613946, -12.729704860238634, -10, 10), -35.18248955084486], [(-37.38053482537865, 14.210195448835506, -10, 10), 8.586933009041612, 1.98, (-25.13370296000864, -20.052054708794177, -10, 10), -8.221901619085575], [(-14.761715067829684, 20.498996291592764, -10, 10), 6.8360281599712565, 1.98, (8.898456268627609, -22.19211634315159, -10, 10), -24.175417127154162], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.44441160658477247 [[(30.7829976399254, 49.232698111007586, -10, 10), 9.660632989604984, 1.98, (18.04685913279316, 12.49116146631576, -10, 10), -29.376623928000583], [(21.775928600719485, 13.726240904567376, -10, 10), 0.36935862029949806, 1.98, (15.211733049727915, 17.890478075491213, -10, 10), -18.158294168607384], [(-29.674950011146084, 16.88278524733753, -10, 10), 6.7133252929296, 1.98, (-11.521032565732902, 28.61956867776996, -10, 10), -10.013173152580547], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.4664497964567877 [[(-4.394048880576296, -47.784929271738804, -10, 10), 3.429756232399408, 1.98, (-47.788764880173595, 27.22131124752034, -10, 10), -22.939988044675342], [(3.68776226406462, -48.0239998904786, -10, 10), 4.5629155842234255, 1.98, (-6.874871770204161, -20.08260352242801, -10, 10), -13.792358596118827], [(-43.03894983663822, -28.17164388097223, -10, 10), 8.594876348793449, 1.98, (39.73215372244954, 24.448636446673454, -10, 10), -29.780249228146676], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.4757380334935054 [[(9.702287938898092, -42.86337362827486, -10, 10), 6.811796318700097, 1.98, (22.789701221786316, 20.486409013625984, -10, 10), -37.114545583991976], [(31.950423299714124, 44.095846111350134, -10, 10), 3.2575672590880633, 1.98, (30.701316324204587, 21.45018423976537, -10, 10), -15.095352439152638], [(26.535920114605783, 41.296073891488824, -10, 10), 1.9218122800750193, 1.98, (20.480417069973644, 34.412385286999104, -10, 10), -22.594752335722465], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.4904708056060157 [[(36.098753882754366, 36.00551752675054, -10, 10), 4.5988897546663665, 1.98, (16.273817112309608, 25.609117443479313, -10, 10), -11.612470155921812], [(-3.9669504017789903, 10.518876405205313, -10, 10), 9.454805249683481, 1.98, (26.871653502831183, -36.30389773841003, -10, 10), -23.49595588292265], [(-20.701709738095666, -20.1849980901059, -10, 10), 2.691629811669931, 1.98, (-15.90578577934022, 31.485665158788546, -10, 10), -38.16456354301136], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.5077814138009794 [[(26.79881857445605, -36.71869563461448, -10, 10), 9.130926012835104, 1.98, (-18.347664887925987, 33.179461219679794, -10, 10), -8.604350248133521], [(-11.299240789455112, 13.737363080361787, -10, 10), 7.192902167780931, 1.98, (-14.775555351538438, -28.69550757976015, -10, 10), -35.998491145261724], [(-44.17830745420991, 28.84094760732776, -10, 10), 9.548442940763088, 1.98, (21.924103423174213, -42.4492827262251, -10, 10), -20.029271444034425], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
4.444318080748992e-09 [[(-41.76350133937168, -24.29847389489187, -10, 10), 8.30464605447933, 1.98, (33.630737347523564, 22.595524529884912, -10, 10), -36.161814888570646], [(-7.786732069655833, -42.68704345080131, -10, 10), 3.6881942136170576, 1.98, (27.14908632058902, 24.06826485167638, -10, 10), -17.187968210623527], [(38.011511717974486, -49.41853326376871, -10, 10), 2.067272089820531, 1.98, (-23.174321658564544, 36.097711029248, -10, 10), -3.7560153032500945], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.0644793077319304e-06 [[(-18.328995094323407, 17.730058058641397, -10, 10), 5.249784523377761, 1.98, (37.136465293576435, -30.64444117942734, -10, 10), -25.282759252554015], [(-8.713377681862156, -21.04302196899762, -10, 10), 6.224482934273359, 1.98, (36.2190494071974, -23.91932273022973, -10, 10), -34.76286894211979], [(-6.6707519925015895, -44.39829584756673, -10, 10), 8.448476787695265, 1.98, (11.857040920603023, 26.526482450823163, -10, 10), -16.30398193380593], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
2.4543487332144836e-06 [[(11.722854539958693, 32.928069570991006, -10, 10), 0.11452201970553633, 1.98, (-2.363555655134786, -21.49797362469188, -10, 10), -2.5454578799215954], [(-34.88677767110786, -20.0918739122966, -10, 10), 8.707375096357108, 1.98, (27.473345545810158, 34.49712184143393, -10, 10), -16.09200672635523], [(-45.069595917483554, -18.826230123221965, -10, 10), 8.463738566022716, 1.98, (-1.134666428979414, -48.174520503585924, -10, 10), -37.32865758439954], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.3861839745468249e-05 [[(32.079573981653176, -31.839895201382962, -10, 10), 5.197896324859093, 1.98, (49.105531108632185, 41.43310053677055, -10, 10), -17.27324533651658], [(-48.915841949272554, 26.3034690226603, -10, 10), 4.89290136020045, 1.98, (36.85179767106307, 47.93335777085458, -10, 10), -9.489679005313478], [(-48.08279973529004, -21.11609817004031, -10, 10), 9.70150250652928, 1.98, (44.036607564126626, 32.62386029229488, -10, 10), -33.905936230145144], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
2.114105763204076e-05 [[(-16.405359023649456, 48.75241885781352, -10, 10), 7.0451408108542, 1.98, (46.920883651068245, 27.01417656781303, -10, 10), -20.990527779918878], [(-26.372994909032222, -19.23130303493773, -10, 10), 9.010098090466048, 1.98, (34.92689530713011, -30.756812721300363, -10, 10), -31.060811125042555], [(-12.142402126287678, 46.27749606454273, -10, 10), 3.1199355319926925, 1.98, (29.318087459670416, 27.018153592430572, -10, 10), -37.45989103437286], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
9.857893136687948e-05 [[(11.318349862345212, 36.93089370494476, -10, 10), 2.261272812430992, 1.98, (-34.92227778245173, 34.083182981303906, -10, 10), -19.97622150130471], [(-36.472228834912045, -24.02321350937543, -10, 10), 8.93340821756868, 1.98, (25.714293768477447, 16.044089765352844, -10, 10), -26.80924647744653], [(-32.7081029559792, -49.968217892564894, -10, 10), 5.385099622941527, 1.98, (21.927070176143427, 25.286098214160102, -10, 10), -34.72670152092896], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.00012436447929299442 [[(24.068168332747007, 33.69783609814677, -10, 10), 0.004490393811669158, 1.98, (-39.1867926368757, 27.899500255207155, -10, 10), -12.221313595667077], [(-35.52046401797515, -19.83433945333778, -10, 10), 8.68386996459678, 1.98, (36.022832064001356, -27.439533817452833, -10, 10), -25.7599404264641], [(-36.198848363110784, -26.28615937762295, -10, 10), 7.863346476012767, 1.98, (23.091442793427706, -45.57216625433613, -10, 10), -36.512937048913635], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.00020473507605852745 [[(29.91014073374938, 20.263482410059076, -10, 10), 5.230198466202602, 1.98, (-3.0516161255922825, 48.63790228660518, -10, 10), -2.9845130670734674], [(-48.04822149641761, 27.469283548049685, -10, 10), 8.03033262263015, 1.98, (23.357090664343836, 18.980174415982553, -10, 10), -37.818715175866444], [(21.629251158548502, -26.458966515573845, -10, 10), 6.7549005997516565, 1.98, (11.016771525096559, 12.59477510028023, -10, 10), -10.251603019164833], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.0002198884959724358 [[(5.466256930502222, 19.55822569809289, -10, 10), 6.259134993901483, 1.98, (20.078239255558994, -13.569976842033714, -10, 10), -30.093569505982813], [(3.7116466300874174, -15.04253848599385, -10, 10), 0.7534023254797839, 1.98, (9.309254701515158, -20.536058079594255, -10, 10), -34.997989698625666], [(-3.4417637352226693, -11.800662527320426, -10, 10), 5.169671836747796, 1.98, (42.44289756088793, 36.91797863350862, -10, 10), -39.82128241388177], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.00026533864668986756 [[(-48.50046637197429, -23.83625263572332, -10, 10), 7.511305454917769, 1.98, (2.7611356506371587, 13.109832224343009, -10, 10), -20.261868339346606], [(26.243006182121242, 27.83818280161817, -10, 10), 1.4188408056924273, 1.98, (-17.091122150202086, 32.79089595780604, -10, 10), -1.7549626813787635], [(-21.983830518890024, -39.46050302351615, -10, 10), 6.091323395978887, 1.98, (27.482818693574252, 17.368750191533188, -10, 10), -30.583899767558954], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.0004551481871608851 [[(-38.42415679182077, 48.17766398178045, -10, 10), 7.53760074604304, 1.98, (-42.87055339792162, 44.654009804096496, -10, 10), -14.315333370014857], [(-22.70008961801172, -30.14679523896443, -10, 10), 7.749514327614797, 1.98, (47.973433390066646, 33.744942916273025, -10, 10), -36.87600729014562], [(6.775721982126203, -42.7767828403119, -10, 10), 7.329911877052783, 1.98, (20.254721269742426, 14.383668915748714, -10, 10), -28.734888098801846], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.0020852772070180546 [[(-39.15522239595417, -41.78103400047429, -10, 10), 7.705106623403988, 1.98, (29.935087626521973, -19.92910207727099, -10, 10), -36.13853725286139], [(5.609885659800029, 45.442409268264385, -10, 10), 9.3799355434712, 1.98, (27.338284388396318, -14.297250720075382, -10, 10), -21.808142924780704], [(28.365173469151994, 17.437686347541547, -10, 10), 2.387441948217419, 1.98, (23.547472936974135, -49.876352614489726, -10, 10), -12.737600810167153], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.002322569875792905 [[(-36.67253684046856, 25.303518958749173, -10, 10), 4.922876353949115, 1.98, (22.596436869079383, 37.52142196477263, -10, 10), -26.68730298575643], [(-42.87079186474436, 45.93092605324281, -10, 10), 8.506430527645723, 1.98, (18.94033575430307, 12.573368810236262, -10, 10), -9.833153278019358], [(-48.58010619683636, 27.053461814447587, -10, 10), 9.943065225847228, 1.98, (1.8595226546036292, 46.20632412524084, -10, 10), -37.35716611685791], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.0033946998241480126 [[(-37.5543819525586, -21.34725400325326, -10, 10), 7.099642003743297, 1.98, (23.184458285943244, 24.64986003720353, -10, 10), -34.67479420579293], [(-48.68978933891574, 18.073028501559364, -10, 10), 8.156993070177025, 1.98, (-3.4364133905070315, 32.993048216083096, -10, 10), -16.0130299177854], [(-26.20754452410756, 25.232552892249316, -10, 10), 6.2807807948678285, 1.98, (-11.711034896971363, 24.473381380733215, -10, 10), -24.129989149801176], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.0039035768368832035 [[(-14.42851695479187, -36.389645306238236, -10, 10), 5.011335447163425, 1.98, (17.92246738639748, 34.5317824288758, -10, 10), -24.844353620078927], [(-36.86950895129017, -32.58461451193148, -10, 10), 3.434367343631224, 1.98, (24.55410546411738, 42.596813048366656, -10, 10), -12.4503539820397], [(-37.023823681829086, -18.266794417355715, -10, 10), 6.97011519178681, 1.98, (2.2573057573100352, 13.35299050676687, -10, 10), -38.30266327674052], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.005311742871557613 [[(-30.462886847128846, -27.936098275225184, -10, 10), 3.4054053234940196, 1.98, (18.745113899355058, -37.18850376864573, -10, 10), -35.462408169337415], [(-12.027883208888191, -21.407221099186422, -10, 10), 8.762281689932854, 1.98, (33.5275479552765, 34.07559729518128, -10, 10), -19.025077505983166], [(-29.389491213342865, 18.95765167663097, -10, 10), 7.766178581461755, 1.98, (-24.39830595264858, -42.23652969623291, -10, 10), -29.028307301304324], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.006824141230435393 [[(-37.86875448402378, -43.346127273216226, -10, 10), 6.20120894590539, 1.98, (36.17073941179723, -24.88865961764174, -10, 10), -19.82357641298536], [(-18.722131791629504, -25.692211585764436, -10, 10), 6.152158378121275, 1.98, (10.118790005625344, -36.97003245603989, -10, 10), -30.543147426080104], [(-13.91844004406677, 11.46036655808339, -10, 10), 7.59298031547657, 1.98, (-7.810104449031929, 46.149255990892115, -10, 10), -37.59542786628924], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.008025405638301572 [[(-41.317078185722636, -44.500385345358794, -10, 10), 4.256410854166486, 1.98, (44.47761180735198, -26.934301861225908, -10, 10), -29.96568440924949], [(-42.018941597624014, 45.207039430795895, -10, 10), 6.039825014140838, 1.98, (40.22375626814531, -37.17431448203825, -10, 10), -39.298353324162846], [(46.570329621724504, -36.187446919103664, -10, 10), 3.611624851001416, 1.98, (44.17533839869194, -22.742923560850738, -10, 10), -7.282569434263939], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.008708389143105084 [[(-45.93751587535982, -30.47091744631204, -10, 10), 3.4277361161380115, 1.98, (36.73949875178195, 46.67198610775923, -10, 10), -26.059169432139146], [(30.031910552905316, 25.36968612827617, -10, 10), 0.5094968801843125, 1.98, (-32.275755542682816, 44.98712387330477, -10, 10), -9.354878123682017], [(-9.651993971751748, 11.080030786173833, -10, 10), 8.971723374851043, 1.98, (-17.92171295421191, 43.90886154810342, -10, 10), -37.52504888317269], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
0.010028225074236313 [[(-18.513091569277652, -44.95448723918186, -10, 10), 1.4481574429389732, 1.98, (35.04694862092763, -47.803248391352525, -10, 10), -20.4016403135934], [(-25.83132512551719, -46.27467443824324, -10, 10), 4.841664809150005, 1.98, (3.0872464967232394, -41.81538523962994, -10, 10), -37.806790786347776], [(-35.28425145636663, -17.342020303009452, -10, 10), 6.573590530682944, 1.98, (-20.61523307199532, -48.81772853624962, -10, 10), -32.062145637428344], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
4.081744279381458e-09 [[(-43.505759032355606, -37.9949020018418, -10, 10), 1.6681008433569011, 1.98, (-32.7550164252341, -42.34938728972142, -10, 10), -3.5164640166812893], [(-49.78850682718311, -37.14701278616742, -10, 10), 2.434859491980812, 1.98, (3.311660037836328, -33.68615703903788, -10, 10), -29.153022013093032], [(-41.61953365537653, 24.421541610146956, -10, 10), 7.6180532365943465, 1.98, (14.472554857813646, 19.111985818065502, -10, 10), -38.36623527144823], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
8.43670837702206e-09 [[(-6.978624034296299, 15.47362772585693, -10, 10), 7.510505514833044, 1.98, (8.672444993104788, -22.034614999707568, -10, 10), -19.097380313078368], [(9.087382195598915, -45.8650136644304, -10, 10), 5.079634595692719, 1.98, (26.574952054119617, 21.445535315990416, -10, 10), -27.39687119633519], [(-46.21998158898874, -27.061367473112952, -10, 10), 7.960592751628153, 1.98, (44.87145833285273, -33.9996433855904, -10, 10), -34.09949384758053], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.545005813377174e-08 [[(-15.110994586406633, -24.188583077015245, -10, 10), 5.868263386956761, 1.98, (-2.6617081302230505, -13.882577407131047, -10, 10), -15.83865917883332], [(-15.710400319334461, 17.81134079170892, -10, 10), 3.6447057434924623, 1.98, (25.741371989759145, 38.44739267857237, -10, 10), -20.99556327605501], [(-39.055091119100574, -19.732636647198852, -10, 10), 9.59091655988397, 1.98, (32.74295520808748, 29.220225420957114, -10, 10), -28.845864864363552], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
2.7383453162838246e-08 [[(7.539912743258526, 26.99394130745891, -10, 10), 6.4481442779928315, 1.98, (43.469760000064774, -35.24041487853599, -10, 10), -28.78213139468137], [(-1.7863245542451, -40.93316382294575, -10, 10), 2.4982520320537938, 1.98, (-21.05194872959982, 20.095413379471495, -10, 10), -11.82992432811093], [(-38.26482019401914, 23.85736812818565, -10, 10), 9.974795742532564, 1.98, (48.61136771365017, -28.35198173158432, -10, 10), -39.33377142952841], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
4.396098309694654e-08 [[(-31.453512434827356, 27.73008612191108, -10, 10), 6.9256620314724255, 1.98, (14.54880307478369, -17.92482739259078, -10, 10), -30.37571047259568], [(-27.473477249213396, -22.488673466925523, -10, 10), 7.56463591535433, 1.98, (37.70808305368018, 49.08618851360364, -10, 10), -17.43391346698935], [(-0.3978431475566424, -16.77895290913267, -10, 10), 3.5162954777380784, 1.98, (21.908491201063317, -21.357341681978003, -10, 10), -38.528766724029225], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
5.256200325521609e-08 [[(-17.157211139380912, 19.622303750046267, -10, 10), 2.1764833176812126, 1.98, (-13.171375485653169, -22.551547617905886, -10, 10), -31.191271295535888], [(-20.755711916994468, 17.407314982139955, -10, 10), 7.063984692385041, 1.98, (25.584396196106397, -29.601235704827587, -10, 10), -38.85551697708512], [(-21.50649093504623, 19.883194341108222, -10, 10), 5.127602538977765, 1.98, (0.9011737230814831, -27.832360885908912, -10, 10), -17.884537121181737], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
1.349825225268409e-07 [[(-37.813266651805975, -37.25798076243881, -10, 10), 3.2969351470565456, 1.98, (19.19345834496785, 29.168148955549533, -10, 10), -19.203514097942488], [(-41.72278945401368, 28.661501515217925, -10, 10), 7.499529065821367, 1.98, (37.100295376433756, 32.830589642462535, -10, 10), -31.36053943817576], [(-38.213605964411954, -22.293251593551243, -10, 10), 4.646038279797862, 1.98, (1.0157451897651937, 16.39634949002997, -10, 10), -25.07233437743903], [(1e-05, 10, 0, -10, 10), 1.69, [-100, 100]]]
